movie_id,title,tags
79698,The Lovers,lover action adventur scienc fiction romanc josh hartnett simon kessel tamsin egerton alic englert roland joffé lover epic romanc time travel adventur film helm roland joffé stori ajey jhankar film sweep tale imposs love set backdrop first anglo maratha war across two time period contin centr around four charact british offic 18th centuri coloni india indian woman fall deepli love american present day marin biologist wife
64686,47 Ronin,47 ronin drama action adventur fantasi japan suicid samurai base on true stori samurai sword ronin shogun half breed 3d keanu reev hiroyuki sanada kou shibasaki tadanobu asano carl rinsch base origin 1941 movi japan ancient japan endur tale epic 3d fantasi adventur 47 ronin born keanu reev lead cast kai outcast join oishi hiroyuki sanada leader 47 outcast samurai togeth seek vengeanc upon treacher overlord kill master banish kind restor honor homeland warrior embark upon quest challeng seri trial would destroy ordinari warrior
100402,Captain America: The Winter Soldier,captain america winter soldier action adventur scienc fiction washington d.c. futur shield marvel comic superhero base on comic book captain america aftercreditssting duringcreditssting marvel cinemat univers 3d polit thriller chris evan samuel l. jackson scarlett johansson robert redford anthoni russo joe russo cataclysm event new york aveng steve roger aka captain america live quiet washington c tri adjust modern world h e l colleagu come attack steve becom embroil web intrigu threaten put world risk join forc black widow captain america struggl expos ever widen conspiraci fight profession assassin sent silenc everi turn full scope villain plot reveal captain america black widow enlist help new alli falcon howev soon find unexpect formid enemi winter soldier
10192,Shrek Forever After,shrek forev comedi adventur fantasi anim famili ogr 3d mike myer eddi murphi cameron diaz antonio bandera mike mitchel bore domest shrek pact deal maker rumpelstiltskin get back feel like real ogr dupe sent twist version far far away rumpelstiltskin king ogr hunt fiona never met set restor world reclaim true love
158852,Tomorrowland,tomorrowland adventur famili mysteri scienc fiction inventor apocalyps destini imax dreamer futurist car futurist citi britt robertson georg clooney raffey cassidi thoma robinson brad bird bound share destini bright optimist teen burst scientif curios former boy genius inventor jade disillusion embark danger fill mission unearth secret enigmat place somewher time space exist collect memori tomorrowland
177572,Big Hero 6,big hero 6 adventur famili anim action comedi brother brother relationship hero talent reveng best friend anoth dimens robot boy genius hate aftercreditssting moral dilemma 3d teen superhero dead brother scott adsit ryan potter daniel henney t.j. miller chris william don hall special bond develop plus size inflat robot baymax prodigi hiro hamada team group friend form band high tech hero
82690,Wreck-It Ralph,wreck ralph famili anim comedi adventur support group product placement bulli race arcad medal self esteem curios precoci child aftercreditssting duringcreditssting first person shooter glitch carefre video gamer q*bert interrupt wed social reject john c. reilli sarah silverman jack mcbrayer jane lynch rich moor wreck ralph 9 foot tall 643 pound villain arcad video game name fix felix jr game titular hero fix build ralph destroy want prove good guy villain ralph escap game land hero duti first person shooter help game hero battl alien invad later enter sugar rush kart race game set track made candi cooki sweet ralph meet vanellop von schweetz learn game face dire threat could affect entir arcad one ralph may inadvert start
5255,The Polar Express,polar express adventur anim famili fantasi santa claus nerd faith gift bell beard north pole chute trestl ticket christma tom hank michael jeter nona gay peter scolari robert zemecki doubt young boy take extraordinari train ride north pole embark journey self discoveri show wonder life never fade believ
47933,Independence Day: Resurgence,independ day resurg action adventur scienc fiction altern histori alien invas liam hemsworth jeff goldblum bill pullman maika monro roland emmerich alway knew come back use recov alien technolog nation earth collabor immens defens program protect planet noth prepar us alien advanc unpreced forc ingenu brave men women bring world back brink extinct
10191,How to Train Your Dragon,train dragon fantasi adventur anim famili fli blacksmith arena island night ship train villag forest vike friendship ignor flight nest dragon battl combat well warrior jay baruchel gerard butler craig ferguson america ferrera chris sander dean debloi son vike leader cusp manhood shi hiccup horrend haddock iii face rite passag must kill dragon prove warrior mettl down fear dragon realiz longer want destroy instead befriend beast name toothless much chagrin warrior father
296,Terminator 3: Rise of the Machines,termin 3 rise machin action thriller scienc fiction save the world artifici intellig man vs machin cyborg killer robot sun glass leather jacket nanotechnolog rocket launcher firemen veterinarian fire engin dystopia psychiatrist arnold schwarzenegg nick stahl clair dane kristanna loken jonathan mostow 10 year sinc john connor save earth judgment day live radar steer clear use anyth skynet trace encount x robot assassin order finish 1000 start good thing connor former nemesi termin back aid adult connor like promis
118340,Guardians of the Galaxy,guardian galaxi action scienc fiction adventur marvel comic spaceship space outer space orphan adventur aftercreditssting duringcreditssting marvel cinemat univers chris pratt zoe saldana dave bautista vin diesel jame gunn light year earth 26 year abduct peter quill find prime target manhunt discov orb want ronan accus
157336,Interstellar,interstellar adventur drama scienc fiction save the world artifici intellig father son relationship singl parent nasa expedit wormhol space travel famin black hole dystopia race against time quantum mechan spaceship space rescu famili relationship farmhous robot astronaut scientist father daughter relationship singl father farmer space station imax astrophys zero graviti courag time paradox relat matthew mcconaughey jessica chastain ann hathaway michael cain christoph nolan interstellar chronicl adventur group explor make use newli discov wormhol surpass limit human space travel conquer vast distanc involv interstellar voyag
27205,Inception,incept action thriller scienc fiction mysteri adventur loss of lover dream kidnap sleep subconsci heist redempt femal hero leonardo dicaprio joseph gordon-levitt ellen page tom hardi christoph nolan cobb skill thief commit corpor espionag infiltr subconsci target offer chanc regain old life payment task consid imposs incept implant anoth person idea target subconsci
315011,Shin Godzilla,shin godzilla action adventur drama horror scienc fiction monster godzilla giant monster destruct kaiju toyko hiroki hasegawa yutaka takenouchi satomi ishihara kengo kora hideaki anno shinji higuchi mind behind evangelion come hit larger life massiv gill monster emerg deep tear citi govern scrambl save citizen rag tag team volunt cut web red tape uncov monster weak mysteri tie foreign superpow time side greatest catastroph ever befal world evolv right eye
